,origin_fips_code,origin_county_name,origin_state,origin_population,monthlydate,year,month,dest_fips_code,dest_county_name,dest_state,dest_loc_id,dest_loc_name,dest_loc_type,distance_origintodest,distance_type,dest_loc_numfacs,dest_asp,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
446546,48271,Kinney County (TX),TX,474.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,465.98364,Travel (HERE API),3,488847.66,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446547,48271,Kinney County (TX),TX,474.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,465.98364,Travel (HERE API),3,572682.69,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446548,48271,Kinney County (TX),TX,474.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,465.98364,Travel (HERE API),4,365921.25,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446549,48271,Kinney County (TX),TX,474.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,465.98364,Travel (HERE API),4,365921.25,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446612,48271,Kinney County (TX),TX,474.0,744,2022,1,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446613,48271,Kinney County (TX),TX,474.0,745,2022,2,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446614,48271,Kinney County (TX),TX,474.0,747,2022,4,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446615,48271,Kinney County (TX),TX,474.0,749,2022,6,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446652,48271,Kinney County (TX),TX,474.0,746,2022,3,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446653,48271,Kinney County (TX),TX,474.0,748,2022,5,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,121.59116,Travel (HERE API),3,235233.0,Kinney,Kinney,Kinney County,48271.0,TX,Texas,29.3502,-100.418,3199.0
446712,48273,Kleberg County (TX),TX,7015.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,497.11685,Travel (HERE API),1,5779161.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446713,48273,Kleberg County (TX),TX,7015.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,723.85956,Travel (HERE API),3,488847.66,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446714,48273,Kleberg County (TX),TX,7015.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,723.85956,Travel (HERE API),3,488847.66,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446715,48273,Kleberg County (TX),TX,7015.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,723.85956,Travel (HERE API),3,572682.69,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446716,48273,Kleberg County (TX),TX,7015.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,723.85956,Travel (HERE API),4,365921.25,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446717,48273,Kleberg County (TX),TX,7015.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,723.85956,Travel (HERE API),4,365921.25,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446871,48273,Kleberg County (TX),TX,7015.0,744,2022,1,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446872,48273,Kleberg County (TX),TX,7015.0,745,2022,2,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446873,48273,Kleberg County (TX),TX,7015.0,746,2022,3,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446874,48273,Kleberg County (TX),TX,7015.0,747,2022,4,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446875,48273,Kleberg County (TX),TX,7015.0,748,2022,5,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446876,48273,Kleberg County (TX),TX,7015.0,749,2022,6,48215,Hidalgo County (TX),TX,32580,"McAllen-Edinburg-Mission, TX",CBSA,127.89372,Travel (HERE API),1,365662.0,Kleberg,Kleberg,Kleberg County,48273.0,TX,Texas,27.4337,-97.7273,31015.0
446880,48275,Knox County (TX),TX,603.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,399.89896,Travel (HERE API),2,1956156.0,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
446881,48275,Knox County (TX),TX,603.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,399.89896,Travel (HERE API),2,2819636.0,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
446882,48275,Knox County (TX),TX,603.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,399.89896,Travel (HERE API),2,2817515.0,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
446883,48275,Knox County (TX),TX,603.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,399.89896,Travel (HERE API),2,2815036.5,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
446884,48275,Knox County (TX),TX,603.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,399.89896,Travel (HERE API),2,2815036.5,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
446885,48275,Knox County (TX),TX,603.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,382.73917,Travel (HERE API),1,5779161.0,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447031,48275,Knox County (TX),TX,603.0,744,2022,1,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,336440.66,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447032,48275,Knox County (TX),TX,603.0,745,2022,2,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,336440.66,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447033,48275,Knox County (TX),TX,603.0,746,2022,3,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,336440.66,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447034,48275,Knox County (TX),TX,603.0,747,2022,4,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,336440.66,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447035,48275,Knox County (TX),TX,603.0,748,2022,5,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,336440.66,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447036,48275,Knox County (TX),TX,603.0,749,2022,6,48439,Tarrant County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,165.56311,Travel (HERE API),6,362423.16,Knox,Knox,Knox County,48275.0,TX,Texas,33.6061,-99.7414,3384.0
447048,48277,Lamar County (TX),TX,9000.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,358.70206,Travel (HERE API),2,1956156.0,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447049,48277,Lamar County (TX),TX,9000.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,358.70206,Travel (HERE API),2,2819636.0,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447050,48277,Lamar County (TX),TX,9000.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,358.70206,Travel (HERE API),2,2817515.0,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447051,48277,Lamar County (TX),TX,9000.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,358.70206,Travel (HERE API),2,2815036.5,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447052,48277,Lamar County (TX),TX,9000.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,358.70206,Travel (HERE API),2,2815036.5,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447053,48277,Lamar County (TX),TX,9000.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,167.33961,Travel (HERE API),1,5779161.0,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447210,48277,Lamar County (TX),TX,9000.0,744,2022,1,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,336440.66,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447211,48277,Lamar County (TX),TX,9000.0,745,2022,2,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,336440.66,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447212,48277,Lamar County (TX),TX,9000.0,746,2022,3,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,336440.66,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447213,48277,Lamar County (TX),TX,9000.0,747,2022,4,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,336440.66,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447214,48277,Lamar County (TX),TX,9000.0,748,2022,5,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,336440.66,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447215,48277,Lamar County (TX),TX,9000.0,749,2022,6,48085,Collin County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,90.943886,Travel (HERE API),6,362423.16,Lamar,Lamar,Lamar County,48277.0,TX,Texas,33.6673,-95.5712,49932.0
447216,48279,Lamb County (TX),TX,2288.0,751,2022,8,35001,Bernalillo County (NM),NM,10740,"Albuquerque, NM",CBSA,280.99399,Travel (HERE API),3,141735.67,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447217,48279,Lamb County (TX),TX,2288.0,752,2022,9,35001,Bernalillo County (NM),NM,10740,"Albuquerque, NM",CBSA,280.99399,Travel (HERE API),3,146169.33,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447218,48279,Lamb County (TX),TX,2288.0,753,2022,10,35001,Bernalillo County (NM),NM,10740,"Albuquerque, NM",CBSA,280.99399,Travel (HERE API),3,152473.67,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447317,48279,Lamb County (TX),TX,2288.0,744,2022,1,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,87560.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447318,48279,Lamb County (TX),TX,2288.0,745,2022,2,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,87560.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447319,48279,Lamb County (TX),TX,2288.0,746,2022,3,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,87560.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447320,48279,Lamb County (TX),TX,2288.0,747,2022,4,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,87560.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447321,48279,Lamb County (TX),TX,2288.0,748,2022,5,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,94977.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447322,48279,Lamb County (TX),TX,2288.0,749,2022,6,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,149166.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447323,48279,Lamb County (TX),TX,2288.0,750,2022,7,35049,Santa Fe County (NM),NM,42140,"Santa Fe, NM",CBSA,273.68668,Travel (HERE API),1,231650.0,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447324,48279,Lamb County (TX),TX,2288.0,754,2022,11,35001,Bernalillo County (NM),NM,10740,"Albuquerque, NM",CBSA,279.90472,Travel (HERE API),5,88273.203,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447325,48279,Lamb County (TX),TX,2288.0,755,2022,12,35001,Bernalillo County (NM),NM,10740,"Albuquerque, NM",CBSA,279.90472,Travel (HERE API),5,88273.203,Lamb,Lamb,Lamb County,48279.0,TX,Texas,34.0686,-102.3517,13147.0
447384,48281,Lampasas County (TX),TX,3616.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,520.54004,Travel (HERE API),2,1956156.0,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447385,48281,Lampasas County (TX),TX,3616.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,520.54004,Travel (HERE API),2,2819636.0,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447386,48281,Lampasas County (TX),TX,3616.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,520.54004,Travel (HERE API),2,2817515.0,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447387,48281,Lampasas County (TX),TX,3616.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,520.54004,Travel (HERE API),2,2815036.5,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447388,48281,Lampasas County (TX),TX,3616.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,520.54004,Travel (HERE API),2,2815036.5,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447389,48281,Lampasas County (TX),TX,3616.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,359.49991,Travel (HERE API),1,5779161.0,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447488,48281,Lampasas County (TX),TX,3616.0,744,2022,1,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447489,48281,Lampasas County (TX),TX,3616.0,745,2022,2,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447490,48281,Lampasas County (TX),TX,3616.0,746,2022,3,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447491,48281,Lampasas County (TX),TX,3616.0,747,2022,4,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447492,48281,Lampasas County (TX),TX,3616.0,748,2022,5,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447493,48281,Lampasas County (TX),TX,3616.0,749,2022,6,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,62.960438,Travel (HERE API),3,185935.67,Lampasas,Lampasas,Lampasas County,48281.0,TX,Texas,31.1962,-98.2415,21443.0
447552,48283,La Salle County (TX),TX,1225.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,547.63184,Travel (HERE API),1,5779161.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447553,48283,La Salle County (TX),TX,1225.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,604.27045,Travel (HERE API),3,488847.66,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447554,48283,La Salle County (TX),TX,1225.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,604.27045,Travel (HERE API),3,488847.66,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447555,48283,La Salle County (TX),TX,1225.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,604.27045,Travel (HERE API),3,572682.69,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447556,48283,La Salle County (TX),TX,1225.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,604.27045,Travel (HERE API),4,365921.25,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447557,48283,La Salle County (TX),TX,1225.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,604.27045,Travel (HERE API),4,365921.25,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447714,48283,La Salle County (TX),TX,1225.0,744,2022,1,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447715,48283,La Salle County (TX),TX,1225.0,745,2022,2,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447716,48283,La Salle County (TX),TX,1225.0,746,2022,3,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447717,48283,La Salle County (TX),TX,1225.0,747,2022,4,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447718,48283,La Salle County (TX),TX,1225.0,748,2022,5,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447719,48283,La Salle County (TX),TX,1225.0,749,2022,6,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,97.980919,Travel (HERE API),3,235233.0,La Salle,La Salle,La Salle County,48283.0,TX,Texas,28.3452,-99.0995,6956.0
447720,48285,Lavaca County (TX),TX,3235.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,609.18115,Travel (HERE API),2,1956156.0,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447721,48285,Lavaca County (TX),TX,3235.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,609.18115,Travel (HERE API),2,2819636.0,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447722,48285,Lavaca County (TX),TX,3235.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,609.18115,Travel (HERE API),2,2817515.0,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447723,48285,Lavaca County (TX),TX,3235.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,609.18115,Travel (HERE API),2,2815036.5,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447724,48285,Lavaca County (TX),TX,3235.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,609.18115,Travel (HERE API),2,2815036.5,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447725,48285,Lavaca County (TX),TX,3235.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,365.64713,Travel (HERE API),1,5779161.0,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447882,48285,Lavaca County (TX),TX,3235.0,744,2022,1,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447883,48285,Lavaca County (TX),TX,3235.0,745,2022,2,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447884,48285,Lavaca County (TX),TX,3235.0,746,2022,3,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447885,48285,Lavaca County (TX),TX,3235.0,747,2022,4,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447886,48285,Lavaca County (TX),TX,3235.0,748,2022,5,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447887,48285,Lavaca County (TX),TX,3235.0,749,2022,6,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,89.445137,Travel (HERE API),3,185935.67,Lavaca,Lavaca,Lavaca County,48285.0,TX,Texas,29.3843,-96.9302,20287.0
447888,48287,Lee County (TX),TX,2920.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,541.07324,Travel (HERE API),2,1956156.0,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447889,48287,Lee County (TX),TX,2920.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,541.07324,Travel (HERE API),2,2819636.0,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447890,48287,Lee County (TX),TX,2920.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,541.07324,Travel (HERE API),2,2817515.0,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447891,48287,Lee County (TX),TX,2920.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,541.07324,Travel (HERE API),2,2815036.5,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447892,48287,Lee County (TX),TX,2920.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,541.07324,Travel (HERE API),2,2815036.5,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447893,48287,Lee County (TX),TX,2920.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,295.00778,Travel (HERE API),1,5779161.0,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447952,48287,Lee County (TX),TX,2920.0,744,2022,1,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,54.954067,Travel (HERE API),3,185935.67,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447953,48287,Lee County (TX),TX,2920.0,745,2022,2,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,54.954067,Travel (HERE API),3,185935.67,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
447954,48287,Lee County (TX),TX,2920.0,746,2022,3,48453,Travis County (TX),TX,12420,"Austin-Round Rock-Georgetown, TX",CBSA,54.954067,Travel (HERE API),3,185935.67,Lee,Lee,Lee County,48287.0,TX,Texas,30.3107,-96.9657,17393.0
